Year,Month,UOM,Crop,Value,Indicator
2019,4,CAD/tonne,"Wheat, Western Red Spring",234.97788,Farmer's net cash return at Wpg elevator
2019,5,CAD/tonne,"Barley, #1CW",208.43034,Farmer's net cash return at Wpg elevator
2019,5,CAD/tonne,"Canola Meal, 34%, Altona",,Farmer's net cash return at Wpg elevator
2019,5,CAD/tonne,"Canola, #1CR",421.431336,Farmer's net cash return at Wpg elevator
2019,5,CAD/tonne,"Corn, #2",194.320448,Farmer's net cash return at Wpg elevator
2019,5,CAD/tonne,"Flaxseed, #1CW",511.784,Farmer's net cash return at Wpg elevator
2019,5,CAD/tonne,"Oats, #2CW",218.647224,Farmer's net cash return at Wpg elevator
2019,5,CAD/tonne,"Peas, #2 Yellow",,Farmer's net cash return at Wpg elevator
2019,5,CAD/tonne,Soybeans,328.344384,Farmer's net cash return at Wpg elevator
2019,5,CAD/tonne,"Soymeal, 46%, Wpg",452.4,Farmer's net cash return at Wpg elevator
2019,5,CAD/tonne,"Wheat, Northern Hard Red",226.34304,Farmer's net cash return at Wpg elevator
2019,5,CAD/tonne,"Wheat, Red Winter",209.146848,Farmer's net cash return at Wpg elevator
2019,5,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",213.23896,Farmer's net cash return at Wpg elevator
2019,5,CAD/tonne,"Wheat, Western Red Spring",237.660192,Farmer's net cash return at Wpg elevator
2019,6,CAD/tonne,"Barley, #1CW",222.645675,Farmer's net cash return at Wpg elevator
2019,6,CAD/tonne,"Canola Meal, 34%, Altona",,Farmer's net cash return at Wpg elevator
2019,6,CAD/tonne,"Canola, #1CR",429.23562,Farmer's net cash return at Wpg elevator
2019,6,CAD/tonne,"Corn, #2",212.19352,Farmer's net cash return at Wpg elevator
2019,6,CAD/tonne,"Flaxseed, #1CW",531.76326,Farmer's net cash return at Wpg elevator
2019,6,CAD/tonne,"Oats, #2CW",243.48171,Farmer's net cash return at Wpg elevator
2019,6,CAD/tonne,"Peas, #2 Yellow",,Farmer's net cash return at Wpg elevator
2019,6,CAD/tonne,Soybeans,356.78424,Farmer's net cash return at Wpg elevator
2019,6,CAD/tonne,"Soymeal, 46%, Wpg",472,Farmer's net cash return at Wpg elevator
2019,6,CAD/tonne,"Wheat, Northern Hard Red",233.50812,Farmer's net cash return at Wpg elevator
2019,6,CAD/tonne,"Wheat, Red Winter",215.68728,Farmer's net cash return at Wpg elevator
2019,6,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",221.81775,Farmer's net cash return at Wpg elevator
2019,6,CAD/tonne,"Wheat, Western Red Spring",240.48948,Farmer's net cash return at Wpg elevator
2019,7,CAD/tonne,"Barley, #1CW",210.08382,Farmer's net cash return at Wpg elevator
2019,7,CAD/tonne,"Canola Meal, 34%, Altona",303,Farmer's net cash return at Wpg elevator
2019,7,CAD/tonne,"Canola, #1CR",416.845768,Farmer's net cash return at Wpg elevator
2019,7,CAD/tonne,"Corn, #2",210.855008,Farmer's net cash return at Wpg elevator
2019,7,CAD/tonne,"Flaxseed, #1CW",500.66254,Farmer's net cash return at Wpg elevator
2019,7,CAD/tonne,"Oats, #2CW",235.635828,Farmer's net cash return at Wpg elevator
2019,7,CAD/tonne,"Peas, #2 Yellow",,Farmer's net cash return at Wpg elevator
2019,7,CAD/tonne,Soybeans,359.503296,Farmer's net cash return at Wpg elevator
2019,7,CAD/tonne,"Soymeal, 46%, Wpg",455.2,Farmer's net cash return at Wpg elevator
2019,7,CAD/tonne,"Wheat, Northern Hard Red",219.876096,Farmer's net cash return at Wpg elevator
2019,7,CAD/tonne,"Wheat, Red Winter",206.62376,Farmer's net cash return at Wpg elevator
2019,7,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",213.53288,Farmer's net cash return at Wpg elevator
2019,7,CAD/tonne,"Wheat, Western Red Spring",224.285376,Farmer's net cash return at Wpg elevator
2019,8,CAD/tonne,"Barley, #1CW",183.834825,Farmer's net cash return at Wpg elevator
2019,8,CAD/tonne,"Canola Meal, 34%, Altona",,Farmer's net cash return at Wpg elevator
2019,8,CAD/tonne,"Canola, #1CR",421.62975,Farmer's net cash return at Wpg elevator
2019,8,CAD/tonne,"Corn, #2",188.57272,Farmer's net cash return at Wpg elevator
2019,8,CAD/tonne,"Flaxseed, #1CW",451.55096,Farmer's net cash return at Wpg elevator
2019,8,CAD/tonne,"Oats, #2CW",212.03334,Farmer's net cash return at Wpg elevator
2019,8,CAD/tonne,"Peas, #2 Yellow",,Farmer's net cash return at Wpg elevator
2019,8,CAD/tonne,Soybeans,348.6087,Farmer's net cash return at Wpg elevator
2019,8,CAD/tonne,"Soymeal, 46%, Wpg",443.25,Farmer's net cash return at Wpg elevator
2019,8,CAD/tonne,"Wheat, Northern Hard Red",203.37804,Farmer's net cash return at Wpg elevator
2019,8,CAD/tonne,"Wheat, Red Winter",199.42806,Farmer's net cash return at Wpg elevator
2019,8,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",198.2123,Farmer's net cash return at Wpg elevator
2019,8,CAD/tonne,"Wheat, Western Red Spring",214.4931,Farmer's net cash return at Wpg elevator
2019,9,CAD/tonne,"Barley, #1CW",174.30435,Farmer's net cash return at Wpg elevator
2019,9,CAD/tonne,"Canola Meal, 34%, Altona",300,Farmer's net cash return at Wpg elevator
2019,9,CAD/tonne,"Canola, #1CR",421.40929,Farmer's net cash return at Wpg elevator
2019,9,CAD/tonne,"Corn, #2",196.93842,Farmer's net cash return at Wpg elevator
2019,9,CAD/tonne,"Flaxseed, #1CW",486.98216,Farmer's net cash return at Wpg elevator
2019,9,CAD/tonne,"Oats, #2CW",210.41229,Farmer's net cash return at Wpg elevator
2019,9,CAD/tonne,"Peas, #2 Yellow",188.86416,Farmer's net cash return at Wpg elevator
2019,9,CAD/tonne,Soybeans,354.67146,Farmer's net cash return at Wpg elevator
2019,9,CAD/tonne,"Soymeal, 46%, Wpg",445.25,Farmer's net cash return at Wpg elevator
2019,9,CAD/tonne,"Wheat, Northern Hard Red",213.29892,Farmer's net cash return at Wpg elevator
2019,9,CAD/tonne,"Wheat, Red Winter",197.1928,Farmer's net cash return at Wpg elevator
2019,9,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",186.54735,Farmer's net cash return at Wpg elevator
2019,9,CAD/tonne,"Wheat, Western Red Spring",221.56632,Farmer's net cash return at Wpg elevator
2019,10,CAD/tonne,"Barley, #1CW",169.29798,Farmer's net cash return at Wpg elevator
2019,10,CAD/tonne,"Canola Meal, 34%, Altona",302.5,Farmer's net cash return at Wpg elevator
2019,10,CAD/tonne,"Canola, #1CR",430.073368,Farmer's net cash return at Wpg elevator
2019,10,CAD/tonne,"Corn, #2",191.171008,Farmer's net cash return at Wpg elevator
2019,10,CAD/tonne,"Flaxseed, #1CW",490.210336,Farmer's net cash return at Wpg elevator
2019,10,CAD/tonne,"Oats, #2CW",228.89226,Farmer's net cash return at Wpg elevator
2019,10,CAD/tonne,"Peas, #2 Yellow",189.59904,Farmer's net cash return at Wpg elevator
2019,10,CAD/tonne,Soybeans,371.48184,Farmer's net cash return at Wpg elevator
2019,10,CAD/tonne,"Soymeal, 46%, Wpg",460,Farmer's net cash return at Wpg elevator
2019,10,CAD/tonne,"Wheat, Northern Hard Red",228.91512,Farmer's net cash return at Wpg elevator
2019,10,CAD/tonne,"Wheat, Red Winter",201.90828,Farmer's net cash return at Wpg elevator
2019,10,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",187.0066,Farmer's net cash return at Wpg elevator
2019,10,CAD/tonne,"Wheat, Western Red Spring",235.455552,Farmer's net cash return at Wpg elevator
2019,11,CAD/tonne,"Barley, #1CW",169.596525,Farmer's net cash return at Wpg elevator
2019,11,CAD/tonne,"Canola Meal, 34%, Altona",,Farmer's net cash return at Wpg elevator
2019,11,CAD/tonne,"Canola, #1CR",431.88114,Farmer's net cash return at Wpg elevator
2019,11,CAD/tonne,"Corn, #2",176.6639,Farmer's net cash return at Wpg elevator
2019,11,CAD/tonne,"Flaxseed, #1CW",511.19348,Farmer's net cash return at Wpg elevator
2019,11,CAD/tonne,"Oats, #2CW",242.83329,Farmer's net cash return at Wpg elevator
2019,11,CAD/tonne,"Peas, #2 Yellow",197.59086,Farmer's net cash return at Wpg elevator
2019,11,CAD/tonne,Soybeans,364.31676,Farmer's net cash return at Wpg elevator
2019,11,CAD/tonne,"Soymeal, 46%, Wpg",459.75,Farmer's net cash return at Wpg elevator
2019,11,CAD/tonne,"Wheat, Northern Hard Red",220.0047,Farmer's net cash return at Wpg elevator
2019,11,CAD/tonne,"Wheat, Red Winter",203.83734,Farmer's net cash return at Wpg elevator
2019,11,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",185.3533,Farmer's net cash return at Wpg elevator
2019,11,CAD/tonne,"Wheat, Western Red Spring",227.90466,Farmer's net cash return at Wpg elevator
2019,12,CAD/tonne,"Barley, #1CW",170.4003,Farmer's net cash return at Wpg elevator
2019,12,CAD/tonne,"Canola Meal, 34%, Altona",,Farmer's net cash return at Wpg elevator
2019,12,CAD/tonne,"Canola, #1CR",436.06988,Farmer's net cash return at Wpg elevator
2019,12,CAD/tonne,"Corn, #2",178.73072,Farmer's net cash return at Wpg elevator
2019,12,CAD/tonne,"Flaxseed, #1CW",510.3405067,Farmer's net cash return at Wpg elevator
2019,12,CAD/tonne,"Oats, #2CW",245.53504,Farmer's net cash return at Wpg elevator
2019,12,CAD/tonne,"Peas, #2 Yellow",207.23616,Farmer's net cash return at Wpg elevator
2019,12,CAD/tonne,Soybeans,361.07104,Farmer's net cash return at Wpg elevator
2019,12,CAD/tonne,"Soymeal, 46%, Wpg",453,Farmer's net cash return at Wpg elevator
2019,12,CAD/tonne,"Wheat, Northern Hard Red",229.77248,Farmer's net cash return at Wpg elevator
2019,12,CAD/tonne,"Wheat, Red Winter",213.48264,Farmer's net cash return at Wpg elevator
2019,12,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",186.5167333,Farmer's net cash return at Wpg elevator
2019,12,CAD/tonne,"Wheat, Western Red Spring",235.774,Farmer's net cash return at Wpg elevator
2020,1,CAD/tonne,"Barley, #1CW",179.95374,Farmer's net cash return at Wpg elevator
2020,1,CAD/tonne,"Canola Meal, 34%, Altona",300,Farmer's net cash return at Wpg elevator
2020,1,CAD/tonne,"Canola, #1CR",442.066392,Farmer's net cash return at Wpg elevator
2020,1,CAD/tonne,"Corn, #2",180.384176,Farmer's net cash return at Wpg elevator
2020,1,CAD/tonne,"Flaxseed, #1CW",501.942,Farmer's net cash return at Wpg elevator
2020,1,CAD/tonne,"Oats, #2CW",248.215176,Farmer's net cash return at Wpg elevator
2020,1,CAD/tonne,"Peas, #2 Yellow",197.499,Farmer's net cash return at Wpg elevator
2020,1,CAD/tonne,Soybeans,366.33768,Farmer's net cash return at Wpg elevator
2020,1,CAD/tonne,"Soymeal, 46%, Wpg",456.6,Farmer's net cash return at Wpg elevator
2020,1,CAD/tonne,"Wheat, Northern Hard Red",235.676016,Farmer's net cash return at Wpg elevator
2020,1,CAD/tonne,"Wheat, Red Winter",219.0861,Farmer's net cash return at Wpg elevator
2020,1,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",194.28112,Farmer's net cash return at Wpg elevator
2020,1,CAD/tonne,"Wheat, Western Red Spring",242.583888,Farmer's net cash return at Wpg elevator
2020,2,CAD/tonne,"Barley, #1CW",181.997625,Farmer's net cash return at Wpg elevator
2020,2,CAD/tonne,"Canola Meal, 34%, Altona",283.75,Farmer's net cash return at Wpg elevator
2020,2,CAD/tonne,"Canola, #1CR",430.66861,Farmer's net cash return at Wpg elevator
2020,2,CAD/tonne,"Corn, #2",181.19122,Farmer's net cash return at Wpg elevator
2020,2,CAD/tonne,"Flaxseed, #1CW",504.50092,Farmer's net cash return at Wpg elevator
2020,2,CAD/tonne,"Oats, #2CW",243.80592,Farmer's net cash return at Wpg elevator
2020,2,CAD/tonne,"Peas, #2 Yellow",,Farmer's net cash return at Wpg elevator
2020,2,CAD/tonne,Soybeans,358.07028,Farmer's net cash return at Wpg elevator
2020,2,CAD/tonne,"Soymeal, 46%, Wpg",454.25,Farmer's net cash return at Wpg elevator
2020,2,CAD/tonne,"Wheat, Northern Hard Red",228.82326,Farmer's net cash return at Wpg elevator
2020,2,CAD/tonne,"Wheat, Red Winter",212.10474,Farmer's net cash return at Wpg elevator
2020,2,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",190.40505,Farmer's net cash return at Wpg elevator
2020,2,CAD/tonne,"Wheat, Western Red Spring",235.98834,Farmer's net cash return at Wpg elevator
2020,3,CAD/tonne,"Barley, #1CW",184.064475,Farmer's net cash return at Wpg elevator
2020,3,CAD/tonne,"Canola Meal, 34%, Altona",,Farmer's net cash return at Wpg elevator
2020,3,CAD/tonne,"Canola, #1CR",431.32999,Farmer's net cash return at Wpg elevator
2020,3,CAD/tonne,"Corn, #2",175.1876,Farmer's net cash return at Wpg elevator
2020,3,CAD/tonne,"Flaxseed, #1CW",510.99664,Farmer's net cash return at Wpg elevator
2020,3,CAD/tonne,"Oats, #2CW",233.75541,Farmer's net cash return at Wpg elevator
2020,3,CAD/tonne,"Peas, #2 Yellow",,Farmer's net cash return at Wpg elevator
2020,3,CAD/tonne,Soybeans,362.847,Farmer's net cash return at Wpg elevator
2020,3,CAD/tonne,"Soymeal, 46%, Wpg",507.25,Farmer's net cash return at Wpg elevator
2020,3,CAD/tonne,"Wheat, Northern Hard Red",233.41626,Farmer's net cash return at Wpg elevator
2020,3,CAD/tonne,"Wheat, Red Winter",212.1966,Farmer's net cash return at Wpg elevator
2020,3,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",191.4154,Farmer's net cash return at Wpg elevator
2020,3,CAD/tonne,"Wheat, Western Red Spring",237.73368,Farmer's net cash return at Wpg elevator
2020,4,CAD/tonne,"Barley, #1CW",185.83278,Farmer's net cash return at Wpg elevator
2020,4,CAD/tonne,"Canola Meal, 34%, Altona",306,Farmer's net cash return at Wpg elevator
2020,4,CAD/tonne,"Canola, #1CR",435.540776,Farmer's net cash return at Wpg elevator
2020,4,CAD/tonne,"Corn, #2",161.566272,Farmer's net cash return at Wpg elevator
2020,4,CAD/tonne,"Flaxseed, #1CW",536.19216,Farmer's net cash return at Wpg elevator
2020,4,CAD/tonne,"Oats, #2CW",247.955808,Farmer's net cash return at Wpg elevator
2020,4,CAD/tonne,"Peas, #2 Yellow",247.89952,Farmer's net cash return at Wpg elevator
2020,4,CAD/tonne,Soybeans,362.222352,Farmer's net cash return at Wpg elevator
2020,4,CAD/tonne,"Soymeal, 46%, Wpg",499.2,Farmer's net cash return at Wpg elevator
2020,4,CAD/tonne,"Wheat, Northern Hard Red",231.046272,Farmer's net cash return at Wpg elevator
2020,4,CAD/tonne,"Wheat, Red Winter",227.90466,Farmer's net cash return at Wpg elevator
2020,4,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",201.7026,Farmer's net cash return at Wpg elevator
2020,4,CAD/tonne,"Wheat, Western Red Spring",237.292752,Farmer's net cash return at Wpg elevator
2020,5,CAD/tonne,"Barley, #1CW",188.198175,Farmer's net cash return at Wpg elevator
2020,5,CAD/tonne,"Canola Meal, 34%, Altona",330,Farmer's net cash return at Wpg elevator
2020,5,CAD/tonne,"Canola, #1CR",442.13253,Farmer's net cash return at Wpg elevator
2020,5,CAD/tonne,"Corn, #2",156.29096,Farmer's net cash return at Wpg elevator
2020,5,CAD/tonne,"Flaxseed, #1CW",565.22606,Farmer's net cash return at Wpg elevator
2020,5,CAD/tonne,"Oats, #2CW",278.658495,Farmer's net cash return at Wpg elevator
2020,5,CAD/tonne,"Peas, #2 Yellow",262.7196,Farmer's net cash return at Wpg elevator
2020,5,CAD/tonne,Soybeans,359.1726,Farmer's net cash return at Wpg elevator
2020,5,CAD/tonne,"Soymeal, 46%, Wpg",492,Farmer's net cash return at Wpg elevator
2020,5,CAD/tonne,"Wheat, Northern Hard Red",232.03836,Farmer's net cash return at Wpg elevator
2020,5,CAD/tonne,"Wheat, Red Winter",222.66864,Farmer's net cash return at Wpg elevator
2020,5,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",203.1722,Farmer's net cash return at Wpg elevator
2020,5,CAD/tonne,"Wheat, Western Red Spring",240.6732,Farmer's net cash return at Wpg elevator
2020,6,CAD/tonne,"Barley, #1CW",183.94965,Farmer's net cash return at Wpg elevator
2020,6,CAD/tonne,"Canola Meal, 34%, Altona",,Farmer's net cash return at Wpg elevator
2020,6,CAD/tonne,"Canola, #1CR",444.66782,Farmer's net cash return at Wpg elevator
2020,6,CAD/tonne,"Corn, #2",159.73566,Farmer's net cash return at Wpg elevator
2020,6,CAD/tonne,"Flaxseed, #1CW",538.3574,Farmer's net cash return at Wpg elevator
2020,6,CAD/tonne,"Oats, #2CW",279.79323,Farmer's net cash return at Wpg elevator
2020,6,CAD/tonne,"Peas, #2 Yellow",242.9697,Farmer's net cash return at Wpg elevator
2020,6,CAD/tonne,Soybeans,366.61326,Farmer's net cash return at Wpg elevator
2020,6,CAD/tonne,"Soymeal, 46%, Wpg",466.25,Farmer's net cash return at Wpg elevator
2020,6,CAD/tonne,"Wheat, Northern Hard Red",225.5163,Farmer's net cash return at Wpg elevator
2020,6,CAD/tonne,"Wheat, Red Winter",213.20706,Farmer's net cash return at Wpg elevator
2020,6,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",195.6405,Farmer's net cash return at Wpg elevator
2020,6,CAD/tonne,"Wheat, Western Red Spring",234.79416,Farmer's net cash return at Wpg elevator
2020,7,CAD/tonne,"Barley, #1CW",182.3421,Farmer's net cash return at Wpg elevator
2020,7,CAD/tonne,"Canola Meal, 34%, Altona",314,Farmer's net cash return at Wpg elevator
2020,7,CAD/tonne,"Canola, #1CR",455.823096,Farmer's net cash return at Wpg elevator
2020,7,CAD/tonne,"Corn, #2",159.912816,Farmer's net cash return at Wpg elevator
2020,7,CAD/tonne,"Flaxseed, #1CW",540.22738,Farmer's net cash return at Wpg elevator
2020,7,CAD/tonne,"Oats, #2CW",247.826124,Farmer's net cash return at Wpg elevator
2020,7,CAD/tonne,"Peas, #2 Yellow",226.269552,Farmer's net cash return at Wpg elevator
2020,7,CAD/tonne,Soybeans,372.657648,Farmer's net cash return at Wpg elevator
2020,7,CAD/tonne,"Soymeal, 46%, Wpg",473,Farmer's net cash return at Wpg elevator
2020,7,CAD/tonne,"Wheat, Northern Hard Red",221.19888,Farmer's net cash return at Wpg elevator
2020,7,CAD/tonne,"Wheat, Red Winter",212.01288,Farmer's net cash return at Wpg elevator
2020,7,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",195.97116,Farmer's net cash return at Wpg elevator
2020,7,CAD/tonne,"Wheat, Western Red Spring",230.237904,Farmer's net cash return at Wpg elevator
2020,8,CAD/tonne,"Barley, #1CW",169.826175,Farmer's net cash return at Wpg elevator
2020,8,CAD/tonne,"Canola Meal, 34%, Altona",,Farmer's net cash return at Wpg elevator
2020,8,CAD/tonne,"Canola, #1CR",458.11588,Farmer's net cash return at Wpg elevator
2020,8,CAD/tonne,"Corn, #2",155.5036,Farmer's net cash return at Wpg elevator
2020,8,CAD/tonne,"Flaxseed, #1CW",517.1971,Farmer's net cash return at Wpg elevator
2020,8,CAD/tonne,"Oats, #2CW",197.281785,Farmer's net cash return at Wpg elevator
2020,8,CAD/tonne,"Peas, #2 Yellow",223.86282,Farmer's net cash return at Wpg elevator
2020,8,CAD/tonne,Soybeans,373.68648,Farmer's net cash return at Wpg elevator
2020,8,CAD/tonne,"Soymeal, 46%, Wpg",461.5,Farmer's net cash return at Wpg elevator
2020,8,CAD/tonne,"Wheat, Northern Hard Red",205.7664,Farmer's net cash return at Wpg elevator
2020,8,CAD/tonne,"Wheat, Red Winter",190.6095,Farmer's net cash return at Wpg elevator
2020,8,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",185.26145,Farmer's net cash return at Wpg elevator
2020,8,CAD/tonne,"Wheat, Western Red Spring",218.6268,Farmer's net cash return at Wpg elevator
2020,9,CAD/tonne,"Barley, #1CW",166.81776,Farmer's net cash return at Wpg elevator
2020,9,CAD/tonne,"Canola Meal, 34%, Altona",340.1925,Farmer's net cash return at Wpg elevator
2020,9,CAD/tonne,"Canola, #1CR",482.542848,Farmer's net cash return at Wpg elevator
2020,9,CAD/tonne,"Corn, #2",168.180096,Farmer's net cash return at Wpg elevator
2020,9,CAD/tonne,"Flaxseed, #1CW",507.374784,Farmer's net cash return at Wpg elevator
2020,9,CAD/tonne,"Oats, #2CW",199.71336,Farmer's net cash return at Wpg elevator
2020,9,CAD/tonne,"Peas, #2 Yellow",225.167232,Farmer's net cash return at Wpg elevator
2020,9,CAD/tonne,Soybeans,411.826752,Farmer's net cash return at Wpg elevator
2020,9,CAD/tonne,"Soymeal, 46%, Wpg",511.4,Farmer's net cash return at Wpg elevator
2020,9,CAD/tonne,"Wheat, Northern Hard Red",220.170048,Farmer's net cash return at Wpg elevator
2020,9,CAD/tonne,"Wheat, Red Winter",208.9815,Farmer's net cash return at Wpg elevator
2020,9,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",194.06068,Farmer's net cash return at Wpg elevator
2020,9,CAD/tonne,"Wheat, Western Red Spring",227.518848,Farmer's net cash return at Wpg elevator
2020,10,CAD/tonne,"Barley, #1CW",181.19385,Farmer's net cash return at Wpg elevator
2020,10,CAD/tonne,"Canola Meal, 34%, Altona",367.3333333,Farmer's net cash return at Wpg elevator
2020,10,CAD/tonne,"Canola, #1CR",504.41248,Farmer's net cash return at Wpg elevator
2020,10,CAD/tonne,"Corn, #2",194.08424,Farmer's net cash return at Wpg elevator
2020,10,CAD/tonne,"Flaxseed, #1CW",550.75832,Farmer's net cash return at Wpg elevator
2020,10,CAD/tonne,"Oats, #2CW",225.97437,Farmer's net cash return at Wpg elevator
2020,10,CAD/tonne,"Peas, #2 Yellow",261.52542,Farmer's net cash return at Wpg elevator
2020,10,CAD/tonne,Soybeans,438.1722,Farmer's net cash return at Wpg elevator
2020,10,CAD/tonne,"Soymeal, 46%, Wpg",,Farmer's net cash return at Wpg elevator
2020,10,CAD/tonne,"Wheat, Northern Hard Red",232.22208,Farmer's net cash return at Wpg elevator
2020,10,CAD/tonne,"Wheat, Red Winter",230.66046,Farmer's net cash return at Wpg elevator
2020,10,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",219.24595,Farmer's net cash return at Wpg elevator
2020,10,CAD/tonne,"Wheat, Western Red Spring",241.49994,Farmer's net cash return at Wpg elevator
2020,11,CAD/tonne,"Barley, #1CW",197.384175,Farmer's net cash return at Wpg elevator
2020,11,CAD/tonne,"Canola Meal, 34%, Altona",385.3333333,Farmer's net cash return at Wpg elevator
2020,11,CAD/tonne,"Canola, #1CR",531.96998,Farmer's net cash return at Wpg elevator
2020,11,CAD/tonne,"Corn, #2",205.79622,Farmer's net cash return at Wpg elevator
2020,11,CAD/tonne,"Flaxseed, #1CW",615.51868,Farmer's net cash return at Wpg elevator
2020,11,CAD/tonne,"Oats, #2CW",240.077505,Farmer's net cash return at Wpg elevator
2020,11,CAD/tonne,"Peas, #2 Yellow",293.0334,Farmer's net cash return at Wpg elevator
2020,11,CAD/tonne,Soybeans,474.54876,Farmer's net cash return at Wpg elevator
2020,11,CAD/tonne,"Soymeal, 46%, Wpg",475,Farmer's net cash return at Wpg elevator
2020,11,CAD/tonne,"Wheat, Northern Hard Red",235.1616,Farmer's net cash return at Wpg elevator
2020,11,CAD/tonne,"Wheat, Red Winter",231.4872,Farmer's net cash return at Wpg elevator
2020,11,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",230.1761,Farmer's net cash return at Wpg elevator
2020,11,CAD/tonne,"Wheat, Western Red Spring",242.60226,Farmer's net cash return at Wpg elevator
2020,12,CAD/tonne,"Barley, #1CW",212.42625,Farmer's net cash return at Wpg elevator
2020,12,CAD/tonne,"Canola Meal, 34%, Altona",371.6666667,Farmer's net cash return at Wpg elevator
2020,12,CAD/tonne,"Canola, #1CR",567.24358,Farmer's net cash return at Wpg elevator
2020,12,CAD/tonne,"Corn, #2",220.26396,Farmer's net cash return at Wpg elevator
2020,12,CAD/tonne,"Flaxseed, #1CW",653.5088,Farmer's net cash return at Wpg elevator
2020,12,CAD/tonne,"Oats, #2CW",254.18064,Farmer's net cash return at Wpg elevator
2020,12,CAD/tonne,"Peas, #2 Yellow",301.11708,Farmer's net cash return at Wpg elevator
2020,12,CAD/tonne,Soybeans,485.9394,Farmer's net cash return at Wpg elevator
2020,12,CAD/tonne,"Soymeal, 46%, Wpg",,Farmer's net cash return at Wpg elevator
2020,12,CAD/tonne,"Wheat, Northern Hard Red",238.10112,Farmer's net cash return at Wpg elevator
2020,12,CAD/tonne,"Wheat, Red Winter",233.04882,Farmer's net cash return at Wpg elevator
2020,12,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",228.1554,Farmer's net cash return at Wpg elevator
2020,12,CAD/tonne,"Wheat, Western Red Spring",240.39762,Farmer's net cash return at Wpg elevator
2021,1,CAD/tonne,"Barley, #1CW",226.0925,Farmer's net cash return at Wpg elevator
2021,1,CAD/tonne,"Canola Meal, 34%, Altona",438.3333333,Farmer's net cash return at Wpg elevator
2021,1,CAD/tonne,"Canola, #1CR",632.39,Farmer's net cash return at Wpg elevator
2021,1,CAD/tonne,"Corn, #2",243.5875,Farmer's net cash return at Wpg elevator
2021,1,CAD/tonne,"Flaxseed, #1CW",722.205,Farmer's net cash return at Wpg elevator
2021,1,CAD/tonne,"Oats, #2CW",275.09,Farmer's net cash return at Wpg elevator
2021,1,CAD/tonne,"Peas, #2 Yellow",324.91,Farmer's net cash return at Wpg elevator
2021,1,CAD/tonne,Soybeans,540.23,Farmer's net cash return at Wpg elevator
2021,1,CAD/tonne,"Wheat, Northern Hard Red",257.025,Farmer's net cash return at Wpg elevator
2021,1,CAD/tonne,"Wheat, Red Winter",256.5933333,Farmer's net cash return at Wpg elevator
2021,1,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",247.7175,Farmer's net cash return at Wpg elevator
2021,1,CAD/tonne,"Wheat, Western Red Spring",262.7175,Farmer's net cash return at Wpg elevator
2021,2,CAD/tonne,"Barley, #1CW",254.91,Farmer's net cash return at Wpg elevator
2021,2,CAD/tonne,"Canola Meal, 34%, Altona",425,Farmer's net cash return at Wpg elevator
2021,2,CAD/tonne,"Canola, #1CR",685.5225,Farmer's net cash return at Wpg elevator
2021,2,CAD/tonne,"Corn, #2",263.865,Farmer's net cash return at Wpg elevator
2021,2,CAD/tonne,"Flaxseed, #1CW",797.2975,Farmer's net cash return at Wpg elevator
2021,2,CAD/tonne,"Oats, #2CW",280.4425,Farmer's net cash return at Wpg elevator
2021,2,CAD/tonne,"Peas, #2 Yellow",350.5375,Farmer's net cash return at Wpg elevator
2021,2,CAD/tonne,Soybeans,557.4075,Farmer's net cash return at Wpg elevator
2021,2,CAD/tonne,"Wheat, Northern Hard Red",268.5075,Farmer's net cash return at Wpg elevator
2021,2,CAD/tonne,"Wheat, Red Winter",260.6075,Farmer's net cash return at Wpg elevator
2021,2,CAD/tonne,"Wheat, Special Purpose (Low Vomi)",265.905,Farmer's net cash return at Wpg elevator
2021,2,CAD/tonne,"Wheat, Western Red Spring",271.5375,Farmer's net cash return at Wpg elevator
2021,3,CAD/tonne,"Barley, #1CW",264.9,Farmer's net cash return at Wpg elevator
2021,3,CAD/tonne,"Canola Meal, 34%, Altona",419.25,Farmer's net cash return at Wpg elevator
2021,3,CAD/tonne,"Canola, #1CR",752.1,Farmer's net cash return at Wpg elevator
2021,3,CAD/tonne,"Corn, #2",273.4075,Farmer's net cash return at Wpg elevator
2021,3,CAD/tonne,"Flaxseed, #1CW",815.8025,Farmer's net cash return at Wpg elevator
